30 1500 91 91 uf20-91R/uf20-0110.cnf gsat
56 1500 91 91 uf20-91R/uf20-0110.cnf prob_sat
80 1500 91 91 uf20-91R/uf20-0110.cnf gsat
880 1500 91 91 uf20-91R/uf20-0110.cnf prob_sat
100 1500 91 91 uf20-91R/uf20-0110.cnf gsat
65 1500 91 91 uf20-91R/uf20-0110.cnf prob_sat
77 1500 91 91 uf20-91R/uf20-0110.cnf gsat
205 1500 91 91 uf20-91R/uf20-0110.cnf prob_sat
74 1500 91 91 uf20-91R/uf20-0110.cnf gsat
285 1500 91 91 uf20-91R/uf20-0110.cnf prob_sat
94 1500 91 91 uf20-91R/uf20-0110.cnf gsat
50 1500 91 91 uf20-91R/uf20-0110.cnf prob_sat
140 1500 91 91 uf20-91R/uf20-0110.cnf gsat
105 1500 91 91 uf20-91R/uf20-0110.cnf prob_sat
5 1500 91 91 uf20-91R/uf20-0110.cnf gsat
234 1500 91 91 uf20-91R/uf20-0110.cnf prob_sat
85 1500 91 91 uf20-91R/uf20-0110.cnf gsat
280 1500 91 91 uf20-91R/uf20-0110.cnf prob_sat
115 1500 91 91 uf20-91R/uf20-0110.cnf gsat
30 1500 91 91 uf20-91R/uf20-0110.cnf prob_sat
40 1500 91 91 uf20-91R/uf20-0110.cnf gsat
145 1500 91 91 uf20-91R/uf20-0110.cnf prob_sat
55 1500 91 91 uf20-91R/uf20-0110.cnf gsat
370 1500 91 91 uf20-91R/uf20-0110.cnf prob_sat
109 1500 91 91 uf20-91R/uf20-0110.cnf gsat
204 1500 91 91 uf20-91R/uf20-0110.cnf prob_sat
29 1500 91 91 uf20-91R/uf20-0110.cnf gsat
170 1500 91 91 uf20-91R/uf20-0110.cnf prob_sat
465 1500 91 91 uf20-91R/uf20-0110.cnf gsat
465 1500 91 91 uf20-91R/uf20-0110.cnf prob_sat
50 1500 91 91 uf20-91R/uf20-0110.cnf gsat
134 1500 91 91 uf20-91R/uf20-0110.cnf prob_sat
70 1500 91 91 uf20-91R/uf20-0110.cnf gsat
505 1500 91 91 uf20-91R/uf20-0110.cnf prob_sat
9 1500 91 91 uf20-91R/uf20-0110.cnf gsat
270 1500 91 91 uf20-91R/uf20-0110.cnf prob_sat
154 1500 91 91 uf20-91R/uf20-0110.cnf gsat
244 1500 91 91 uf20-91R/uf20-0110.cnf prob_sat
10 1500 91 91 uf20-91R/uf20-0110.cnf gsat
5 1500 91 91 uf20-91R/uf20-0110.cnf prob_sat
99 1500 91 91 uf20-91R/uf20-0110.cnf gsat
24 1500 91 91 uf20-91R/uf20-0110.cnf prob_sat
5 1500 91 91 uf20-91R/uf20-0110.cnf gsat
69 1500 91 91 uf20-91R/uf20-0110.cnf prob_sat
140 1500 91 91 uf20-91R/uf20-0110.cnf gsat
213 1500 91 91 uf20-91R/uf20-0110.cnf prob_sat
64 1500 91 91 uf20-91R/uf20-0110.cnf gsat
10 1500 91 91 uf20-91R/uf20-0110.cnf prob_sat
42 1500 91 91 uf20-91R/uf20-0110.cnf gsat
214 1500 91 91 uf20-91R/uf20-0110.cnf prob_sat
22 1500 91 91 uf20-91R/uf20-0110.cnf gsat
184 1500 91 91 uf20-91R/uf20-0110.cnf prob_sat
65 1500 91 91 uf20-91R/uf20-0110.cnf gsat
364 1500 91 91 uf20-91R/uf20-0110.cnf prob_sat
20 1500 91 91 uf20-91R/uf20-0110.cnf gsat
60 1500 91 91 uf20-91R/uf20-0110.cnf prob_sat
55 1500 91 91 uf20-91R/uf20-0110.cnf gsat
850 1500 91 91 uf20-91R/uf20-0110.cnf prob_sat
90 1500 91 91 uf20-91R/uf20-0110.cnf gsat
58 1500 91 91 uf20-91R/uf20-0110.cnf prob_sat
15 1500 91 91 uf20-91R/uf20-0110.cnf gsat
480 1500 91 91 uf20-91R/uf20-0110.cnf prob_sat
39 1500 91 91 uf20-91R/uf20-0110.cnf gsat
644 1500 91 91 uf20-91R/uf20-0110.cnf prob_sat
4 1500 91 91 uf20-91R/uf20-0110.cnf gsat
15 1500 91 91 uf20-91R/uf20-0110.cnf prob_sat
158 1500 91 91 uf20-91R/uf20-0110.cnf gsat
153 1500 91 91 uf20-91R/uf20-0110.cnf prob_sat
10 1500 91 91 uf20-91R/uf20-0110.cnf gsat
114 1500 91 91 uf20-91R/uf20-0110.cnf prob_sat
65 1500 91 91 uf20-91R/uf20-0110.cnf gsat
95 1500 91 91 uf20-91R/uf20-0110.cnf prob_sat
45 1500 91 91 uf20-91R/uf20-0110.cnf gsat
140 1500 91 91 uf20-91R/uf20-0110.cnf prob_sat
20 1500 91 91 uf20-91R/uf20-0110.cnf gsat
214 1500 91 91 uf20-91R/uf20-0110.cnf prob_sat
283 1500 91 91 uf20-91R/uf20-0110.cnf gsat
375 1500 91 91 uf20-91R/uf20-0110.cnf prob_sat
144 1500 91 91 uf20-91R/uf20-0110.cnf gsat
714 1500 91 91 uf20-91R/uf20-0110.cnf prob_sat
64 1500 91 91 uf20-91R/uf20-0110.cnf gsat
624 1500 91 91 uf20-91R/uf20-0116.cnf prob_sat
60 1500 91 91 uf20-91R/uf20-0116.cnf gsat
1410 1500 91 91 uf20-91R/uf20-0116.cnf prob_sat
290 1500 91 91 uf20-91R/uf20-0116.cnf gsat
1500 1500 84 91 uf20-91R/uf20-0116.cnf prob_sat
410 1500 91 91 uf20-91R/uf20-0116.cnf gsat
815 1500 91 91 uf20-91R/uf20-0116.cnf prob_sat
555 1500 91 91 uf20-91R/uf20-0116.cnf gsat
1500 1500 86 91 uf20-91R/uf20-0116.cnf prob_sat
1320 1500 91 91 uf20-91R/uf20-0116.cnf gsat
578 1500 91 91 uf20-91R/uf20-0116.cnf prob_sat
10 1500 91 91 uf20-91R/uf20-0116.cnf gsat
490 1500 91 91 uf20-91R/uf20-0116.cnf prob_sat
908 1500 91 91 uf20-91R/uf20-0116.cnf gsat
1500 1500 87 91 uf20-91R/uf20-0116.cnf prob_sat
140 1500 91 91 uf20-91R/uf20-0116.cnf gsat
793 1500 91 91 uf20-91R/uf20-0116.cnf prob_sat
494 1500 91 91 uf20-91R/uf20-0116.cnf gsat
1319 1500 91 91 uf20-91R/uf20-0116.cnf prob_sat
144 1500 91 91 uf20-91R/uf20-0116.cnf gsat
690 1500 91 91 uf20-91R/uf20-0116.cnf prob_sat
125 1500 91 91 uf20-91R/uf20-0116.cnf gsat
300 1500 91 91 uf20-91R/uf20-0116.cnf prob_sat
145 1500 91 91 uf20-91R/uf20-0116.cnf gsat
40 1500 91 91 uf20-91R/uf20-0116.cnf prob_sat
60 1500 91 91 uf20-91R/uf20-0116.cnf gsat
1500 1500 83 91 uf20-91R/uf20-0116.cnf prob_sat
450 1500 91 91 uf20-91R/uf20-0116.cnf gsat
1350 1500 91 91 uf20-91R/uf20-0116.cnf prob_sat
125 1500 91 91 uf20-91R/uf20-0116.cnf gsat
863 1500 91 91 uf20-91R/uf20-0116.cnf prob_sat
50 1500 91 91 uf20-91R/uf20-0116.cnf gsat
470 1500 91 91 uf20-91R/uf20-0116.cnf prob_sat
200 1500 91 91 uf20-91R/uf20-0116.cnf gsat
1500 1500 79 91 uf20-91R/uf20-0116.cnf prob_sat
614 1500 91 91 uf20-91R/uf20-0116.cnf gsat
1500 1500 88 91 uf20-91R/uf20-0116.cnf prob_sat
240 1500 91 91 uf20-91R/uf20-0116.cnf gsat
65 1500 91 91 uf20-91R/uf20-0116.cnf prob_sat
120 1500 91 91 uf20-91R/uf20-0116.cnf gsat
1405 1500 91 91 uf20-91R/uf20-0116.cnf prob_sat
156 1500 91 91 uf20-91R/uf20-0116.cnf gsat
630 1500 91 91 uf20-91R/uf20-0116.cnf prob_sat
254 1500 91 91 uf20-91R/uf20-0116.cnf gsat
1500 1500 77 91 uf20-91R/uf20-0116.cnf prob_sat
595 1500 91 91 uf20-91R/uf20-0116.cnf gsat
238 1500 91 91 uf20-91R/uf20-0116.cnf prob_sat
764 1500 91 91 uf20-91R/uf20-0116.cnf gsat
1500 1500 85 91 uf20-91R/uf20-0116.cnf prob_sat
300 1500 91 91 uf20-91R/uf20-0116.cnf gsat
755 1500 91 91 uf20-91R/uf20-0116.cnf prob_sat
760 1500 91 91 uf20-91R/uf20-0116.cnf gsat
1449 1500 91 91 uf20-91R/uf20-0116.cnf prob_sat
210 1500 91 91 uf20-91R/uf20-0116.cnf gsat
1500 1500 84 91 uf20-91R/uf20-0116.cnf prob_sat
145 1500 91 91 uf20-91R/uf20-0116.cnf gsat
1500 1500 87 91 uf20-91R/uf20-0116.cnf prob_sat
235 1500 91 91 uf20-91R/uf20-0116.cnf gsat
9 1500 91 91 uf20-91R/uf20-0116.cnf prob_sat
320 1500 91 91 uf20-91R/uf20-0116.cnf gsat
305 1500 91 91 uf20-91R/uf20-0116.cnf prob_sat
104 1500 91 91 uf20-91R/uf20-0116.cnf gsat
1305 1500 91 91 uf20-91R/uf20-0116.cnf prob_sat
384 1500 91 91 uf20-91R/uf20-0116.cnf gsat
1500 1500 86 91 uf20-91R/uf20-0116.cnf prob_sat
508 1500 91 91 uf20-91R/uf20-0116.cnf gsat
144 1500 91 91 uf20-91R/uf20-0116.cnf prob_sat
8 1500 91 91 uf20-91R/uf20-0116.cnf gsat
1500 1500 85 91 uf20-91R/uf20-0116.cnf prob_sat
519 1500 91 91 uf20-91R/uf20-0116.cnf gsat
80 1500 91 91 uf20-91R/uf20-0116.cnf prob_sat
598 1500 91 91 uf20-91R/uf20-0116.cnf gsat
830 1500 91 91 uf20-91R/uf20-0116.cnf prob_sat
712 1500 91 91 uf20-91R/uf20-0116.cnf gsat
219 1500 91 91 uf20-91R/uf20-0116.cnf prob_sat
480 1500 91 91 uf20-91R/uf20-0116.cnf gsat
45 1500 91 91 uf20-91R/uf20-0116.cnf prob_sat
70 1500 91 91 uf20-91R/uf20-0116.cnf gsat
1500 1500 80 91 uf20-91R/uf20-0116.cnf prob_sat
419 1500 91 91 uf20-91R/uf20-0116.cnf gsat
365 1500 91 91 uf20-91R/uf20-0116.cnf prob_sat
35 1500 91 91 uf20-91R/uf20-0116.cnf gsat
1500 1500 82 91 uf20-91R/uf20-0116.cnf prob_sat
233 1500 91 91 uf20-91R/uf20-0116.cnf gsat
715 1500 91 91 uf20-91R/uf20-0116.cnf prob_sat
485 1500 91 91 uf20-91R/uf20-0116.cnf gsat
1500 1500 88 91 uf20-91R/uf20-0116.cnf prob_sat
159 1500 91 91 uf20-91R/uf20-0116.cnf gsat
569 1500 91 91 uf20-91R/uf20-0116.cnf prob_sat
345 1500 91 91 uf20-91R/uf20-0116.cnf gsat
1500 1500 82 91 uf20-91R/uf20-0116.cnf prob_sat
97 1500 91 91 uf20-91R/uf20-0116.cnf gsat
50 1500 91 91 uf20-91R/uf20-0116.cnf prob_sat
185 1500 91 91 uf20-91R/uf20-0116.cnf gsat
1185 1500 91 91 uf20-91R/uf20-0116.cnf prob_sat
114 1500 91 91 uf20-91R/uf20-0116.cnf gsat
680 1500 91 91 uf20-91R/uf20-0116.cnf prob_sat
9 1500 91 91 uf20-91R/uf20-0116.cnf gsat
1315 1500 91 91 uf20-91R/uf20-0116.cnf prob_sat
279 1500 91 91 uf20-91R/uf20-0116.cnf gsat
1500 1500 88 91 uf20-91R/uf20-0116.cnf prob_sat
185 1500 91 91 uf20-91R/uf20-0116.cnf gsat
1500 1500 86 91 uf20-91R/uf20-0116.cnf prob_sat
539 1500 91 91 uf20-91R/uf20-0116.cnf gsat
494 1500 91 91 uf20-91R/uf20-0116.cnf prob_sat
1115 1500 91 91 uf20-91R/uf20-0116.cnf gsat
1145 1500 91 91 uf20-91R/uf20-0116.cnf prob_sat
935 1500 91 91 uf20-91R/uf20-0116.cnf gsat
850 1500 91 91 uf20-91R/uf20-0116.cnf prob_sat
725 1500 91 91 uf20-91R/uf20-0116.cnf gsat
1500 1500 87 91 uf20-91R/uf20-0116.cnf prob_sat
195 1500 91 91 uf20-91R/uf20-0116.cnf gsat
1000 1500 91 91 uf20-91R/uf20-0116.cnf prob_sat
279 1500 91 91 uf20-91R/uf20-0116.cnf gsat
640 1500 91 91 uf20-91R/uf20-0116.cnf prob_sat
985 1500 91 91 uf20-91R/uf20-0116.cnf gsat
1464 1500 91 91 uf20-91R/uf20-0116.cnf prob_sat
360 1500 91 91 uf20-91R/uf20-0116.cnf gsat
1500 1500 83 91 uf20-91R/uf20-0116.cnf prob_sat
270 1500 91 91 uf20-91R/uf20-0116.cnf gsat
1500 1500 84 91 uf20-91R/uf20-0116.cnf prob_sat
1500 1500 87 91 uf20-91R/uf20-0116.cnf gsat
5 1500 91 91 uf20-91R/uf20-0116.cnf prob_sat
459 1500 91 91 uf20-91R/uf20-0116.cnf gsat
1500 1500 80 91 uf20-91R/uf20-0116.cnf prob_sat
85 1500 91 91 uf20-91R/uf20-0116.cnf gsat
4 1500 91 91 uf20-91R/uf20-0116.cnf prob_sat
285 1500 91 91 uf20-91R/uf20-0116.cnf gsat
1500 1500 79 91 uf20-91R/uf20-0116.cnf prob_sat
279 1500 91 91 uf20-91R/uf20-0116.cnf gsat
150 1500 91 91 uf20-91R/uf20-0116.cnf prob_sat
200 1500 91 91 uf20-91R/uf20-0116.cnf gsat
1500 1500 85 91 uf20-91R/uf20-0116.cnf prob_sat
35 1500 91 91 uf20-91R/uf20-0116.cnf gsat
1500 1500 86 91 uf20-91R/uf20-0116.cnf prob_sat
240 1500 91 91 uf20-91R/uf20-0116.cnf gsat
845 1500 91 91 uf20-91R/uf20-0116.cnf prob_sat
860 1500 91 91 uf20-91R/uf20-0116.cnf gsat
1500 1500 89 91 uf20-91R/uf20-0116.cnf prob_sat
35 1500 91 91 uf20-91R/uf20-0116.cnf gsat
225 1500 91 91 uf20-91R/uf20-0116.cnf prob_sat
140 1500 91 91 uf20-91R/uf20-0116.cnf gsat
1500 1500 84 91 uf20-91R/uf20-0116.cnf prob_sat
410 1500 91 91 uf20-91R/uf20-0116.cnf gsat
1500 1500 90 91 uf20-91R/uf20-0116.cnf prob_sat
214 1500 91 91 uf20-91R/uf20-0116.cnf gsat
273 1500 91 91 uf20-91R/uf20-0116.cnf prob_sat
475 1500 91 91 uf20-91R/uf20-0116.cnf gsat
1500 1500 84 91 uf20-91R/uf20-0116.cnf prob_sat
119 1500 91 91 uf20-91R/uf20-0116.cnf gsat
1500 1500 85 91 uf20-91R/uf20-0116.cnf prob_sat
708 1500 91 91 uf20-91R/uf20-0116.cnf gsat
1105 1500 91 91 uf20-91R/uf20-0116.cnf prob_sat
55 1500 91 91 uf20-91R/uf20-0116.cnf gsat
1500 1500 82 91 uf20-91R/uf20-0116.cnf prob_sat
1018 1500 91 91 uf20-91R/uf20-0116.cnf gsat
1429 1500 91 91 uf20-91R/uf20-0116.cnf prob_sat
435 1500 91 91 uf20-91R/uf20-0116.cnf gsat
95 1500 91 91 uf20-91R/uf20-0116.cnf prob_sat
430 1500 91 91 uf20-91R/uf20-0116.cnf gsat
990 1500 91 91 uf20-91R/uf20-0116.cnf prob_sat
275 1500 91 91 uf20-91R/uf20-0116.cnf gsat
1483 1500 91 91 uf20-91R/uf20-0116.cnf prob_sat
25 1500 91 91 uf20-91R/uf20-0116.cnf gsat
1500 1500 84 91 uf20-91R/uf20-0116.cnf prob_sat
285 1500 91 91 uf20-91R/uf20-0116.cnf gsat
445 1500 91 91 uf20-91R/uf20-0116.cnf prob_sat
489 1500 91 91 uf20-91R/uf20-0116.cnf gsat
1500 1500 83 91 uf20-91R/uf20-0116.cnf prob_sat
89 1500 91 91 uf20-91R/uf20-0116.cnf gsat
1500 1500 87 91 uf20-91R/uf20-0116.cnf prob_sat
124 1500 91 91 uf20-91R/uf20-0116.cnf gsat
920 1500 91 91 uf20-91R/uf20-0116.cnf prob_sat
40 1500 91 91 uf20-91R/uf20-0116.cnf gsat
990 1500 91 91 uf20-91R/uf20-0116.cnf prob_sat
899 1500 91 91 uf20-91R/uf20-0116.cnf gsat
1154 1500 91 91 uf20-91R/uf20-0116.cnf prob_sat
244 1500 91 91 uf20-91R/uf20-0116.cnf gsat
1500 1500 87 91 uf20-91R/uf20-0116.cnf prob_sat
574 1500 91 91 uf20-91R/uf20-0116.cnf gsat
1309 1500 91 91 uf20-91R/uf20-0116.cnf prob_sat
1500 1500 90 91 uf20-91R/uf20-0116.cnf gsat
1500 1500 82 91 uf20-91R/uf20-0116.cnf prob_sat
1065 1500 91 91 uf20-91R/uf20-0116.cnf gsat
195 1500 91 91 uf20-91R/uf20-0116.cnf prob_sat
581 1500 91 91 uf20-91R/uf20-0116.cnf gsat
1500 1500 84 91 uf20-91R/uf20-0116.cnf prob_sat
1109 1500 91 91 uf20-91R/uf20-0116.cnf gsat
1500 1500 83 91 uf20-91R/uf20-0116.cnf prob_sat
525 1500 91 91 uf20-91R/uf20-0116.cnf gsat
1500 1500 91 91 uf20-91R/uf20-0116.cnf prob_sat
420 1500 91 91 uf20-91R/uf20-0116.cnf gsat
1500 1500 83 91 uf20-91R/uf20-0116.cnf prob_sat
613 1500 91 91 uf20-91R/uf20-0116.cnf gsat
1500 1500 87 91 uf20-91R/uf20-0116.cnf prob_sat
35 1500 91 91 uf20-91R/uf20-0116.cnf gsat
35 1500 91 91 uf20-91R/uf20-0116.cnf prob_sat
70 1500 91 91 uf20-91R/uf20-0116.cnf gsat
90 1500 91 91 uf20-91R/uf20-0118.cnf prob_sat
85 1500 91 91 uf20-91R/uf20-0118.cnf gsat
5 1500 91 91 uf20-91R/uf20-0118.cnf prob_sat
105 1500 91 91 uf20-91R/uf20-0118.cnf gsat
110 1500 91 91 uf20-91R/uf20-0118.cnf prob_sat
15 1500 91 91 uf20-91R/uf20-0118.cnf gsat
24 1500 91 91 uf20-91R/uf20-0118.cnf prob_sat
15 1500 91 91 uf20-91R/uf20-0118.cnf gsat
195 1500 91 91 uf20-91R/uf20-0118.cnf prob_sat
65 1500 91 91 uf20-91R/uf20-0118.cnf gsat
45 1500 91 91 uf20-91R/uf20-0118.cnf prob_sat
270 1500 91 91 uf20-91R/uf20-0118.cnf gsat
1435 1500 91 91 uf20-91R/uf20-0118.cnf prob_sat
140 1500 91 91 uf20-91R/uf20-0118.cnf gsat
15 1500 91 91 uf20-91R/uf20-0118.cnf prob_sat
120 1500 91 91 uf20-91R/uf20-0118.cnf gsat
33 1500 91 91 uf20-91R/uf20-0118.cnf prob_sat
292 1500 91 91 uf20-91R/uf20-0118.cnf gsat
1480 1500 91 91 uf20-91R/uf20-0118.cnf prob_sat
43 1500 91 91 uf20-91R/uf20-0118.cnf gsat
30 1500 91 91 uf20-91R/uf20-0118.cnf prob_sat
60 1500 91 91 uf20-91R/uf20-0118.cnf gsat
259 1500 91 91 uf20-91R/uf20-0118.cnf prob_sat
13 1500 91 91 uf20-91R/uf20-0118.cnf gsat
280 1500 91 91 uf20-91R/uf20-0118.cnf prob_sat
430 1500 91 91 uf20-91R/uf20-0118.cnf gsat
45 1500 91 91 uf20-91R/uf20-0118.cnf prob_sat
60 1500 91 91 uf20-91R/uf20-0118.cnf gsat
360 1500 91 91 uf20-91R/uf20-0118.cnf prob_sat
30 1500 91 91 uf20-91R/uf20-0118.cnf gsat
153 1500 91 91 uf20-91R/uf20-0118.cnf prob_sat
229 1500 91 91 uf20-91R/uf20-0118.cnf gsat
70 1500 91 91 uf20-91R/uf20-0118.cnf prob_sat
14 1500 91 91 uf20-91R/uf20-0118.cnf gsat
444 1500 91 91 uf20-91R/uf20-0118.cnf prob_sat
130 1500 91 91 uf20-91R/uf20-0118.cnf gsat
205 1500 91 91 uf20-91R/uf20-0118.cnf prob_sat
220 1500 91 91 uf20-91R/uf20-0118.cnf gsat
35 1500 91 91 uf20-91R/uf20-0118.cnf prob_sat
1 1500 91 91 uf20-91R/uf20-0118.cnf gsat
239 1500 91 91 uf20-91R/uf20-0118.cnf prob_sat
78 1500 91 91 uf20-91R/uf20-0118.cnf gsat
325 1500 91 91 uf20-91R/uf20-0118.cnf prob_sat
99 1500 91 91 uf20-91R/uf20-0118.cnf gsat
330 1500 91 91 uf20-91R/uf20-0118.cnf prob_sat
29 1500 91 91 uf20-91R/uf20-0118.cnf gsat
809 1500 91 91 uf20-91R/uf20-0118.cnf prob_sat
64 1500 91 91 uf20-91R/uf20-0118.cnf gsat
10 1500 91 91 uf20-91R/uf20-0118.cnf prob_sat
10 1500 91 91 uf20-91R/uf20-0118.cnf gsat
4 1500 91 91 uf20-91R/uf20-0118.cnf prob_sat
109 1500 91 91 uf20-91R/uf20-0118.cnf gsat
265 1500 91 91 uf20-91R/uf20-0118.cnf prob_sat
